cd_cvm;cnpj;empresa;ano;roe;roa;endividamento;liquidez_corrente;margem_operacional;caixa;crescimento_receita;crescimento_ativos;receita;ativo_total;lucro_liquido;patrimonio_liquido
019208;00.938.574/0001-05;CONC RIO-TERESOPOLIS S.A.;2020;18.1251373727;13.5437424724;25.2764699442;3.12558376724;23.7893492089;95227000;;;245240000;182660000;24739000;136490000
019208;00.938.574/0001-05;CONC RIO-TERESOPOLIS S.A.;2021;42.4081727611;33.0987081373;21.9520531485;3.88636974639;45.5180475108;110042000;1.51443483934;2.51231796781;248954000;187249000;61977000;146144000
019208;00.938.574/0001-05;CONC RIO-TERESOPOLIS S.A.;2022;23.3823379424;18.9874466096;18.7957737314;7.00090206186;32.2971865894;133046000;-22.5310699969;-9.72555260642;192862000;169038000;32096000;137266000
019208;00.938.574/0001-05;CONC RIO-TERESOPOLIS S.A.;2023;-139.214698552;-100.047633565;28.1342885451;4.47952700318;;40761000;-100;-68.9513600492;0;52484000;-52509000;37718000
019208;00.938.574/0001-05;CONC RIO-TERESOPOLIS S.A.;2024;-24.2726763533;-17.4863517683;27.9586992642;4.12756995286;;39313000;;-19.7279170795;0;42130000;-7367000;30351000
019208;00.938.574/0001-05;CONC RIO-TERESOPOLIS S.A.;2025;-21.6375440846;-14.0522110304;35.0563493923;4.11113508848;;36426000;;-8.80370282459;0;38421000;-5399000;24952000
024937;00.974.211/0001-25;LINHA AMARELA S.A. - LAMSA;2020;29.8995661842;6.62045445373;77.8576906002;0.303954084696;34.6106425035;9960000;;;153291000;495540000;32807000;109724000
024937;00.974.211/0001-25;LINHA AMARELA S.A. - LAMSA;2021;12.7043500396;4.14564081265;67.3683360445;0.387401990549;31.2474983322;44073000;-21.769705984;-12.5408645114;119920000;433395000;17967000;141424000
024937;00.974.211/0001-25;LINHA AMARELA S.A. - LAMSA;2022;29.9657954601;11.8275795988;60.5297325929;0.606342954707;49.9931211456;105552000;39.408772515;7.15928887043;167179000;464423000;54930000;183309000
024937;00.974.211/0001-25;LINHA AMARELA S.A. - LAMSA;2023;27.4685336418;17.0168730112;38.0495761692;0.498721589726;53.3475083531;15262000;0.431872424168;-19.4764255862;167901000;373970000;63638000;231676000
024937;00.974.211/0001-25;LINHA AMARELA S.A. - LAMSA;2024;13.7277070927;10.0943839419;26.4670795074;0.59566544932;31.1896539144;11444000;-2.04465726827;-6.0820386662;164468000;351225000;35454000;258266000
024937;00.974.211/0001-25;LINHA AMARELA S.A. - LAMSA;2025;10.5126833342;9.12692905714;13.181737079;1.76240230586;28.1041040046;34523000;-2.15969063891;0.53014449427;160916000;353087000;32226000;306544000
015717;00.979.969/0001-56;CAIXA ADM DIV PUB ESTADUAL SA;2020;-0.0713872623437;-0.0712745513763;0.157886664441;73814;;221442000;;;0;221678000;-158000;221328000
015717;00.979.969/0001-56;CAIXA ADM DIV PUB ESTADUAL SA;2021;-0.0691747408208;-0.0690635791184;0.160696955334;55324;;221296000;;-0.0645079800431;0;221535000;-153000;221179000
015717;00.979.969/0001-56;CAIXA ADM DIV PUB ESTADUAL SA;2022;-0.727670503187;-0.714585960488;1.7981411424;5290.5;;21162000;;-90.3351614869;0;21411000;-153000;21026000
015717;00.979.969/0001-56;CAIXA ADM DIV PUB ESTADUAL SA;2023;-1.35942923255;-0.0391047508112;97.1234434368;1.02975125856;;720830000;;3268.0818271;0;721140000;-282000;20744000
015717;00.979.969/0001-56;CAIXA ADM DIV PUB ESTADUAL SA;2024;-0.0206773569064;-0.0122031221975;40.9831621484;2.44135358646;;1220689000;;69.3151121835;0;1220999000;-149000;720595000
015717;00.979.969/0001-56;CAIXA ADM DIV PUB ESTADUAL SA;2025;7.92767251311;7.76408235743;2.06353321747;46.7545121056;;1272138000;;8.66528146215;0;1326802000;103014000;1299423000
021733;01.027.058/0001-91;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2020;-2.47073498778;-0.378333345206;84.6874170206;1.12863037668;-1.29163983628;3507241000;;;11186013000;91807398000;-347338000;14058084000
021733;01.027.058/0001-91;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2021;-2.40297513879;-0.316109634513;86.8450726181;1.1608603167;0.888250677767;5340203000;4.4647453923;9.24392062609;11685440000;100294001000;-317039000;13193603000
021733;01.027.058/0001-91;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2022;12.4101345814;1.56185530134;87.4146787764;1.14963840316;25.1095051335;1882866000;-8.49205507024;9.46299569802;10693106000;109784818000;1714680000;13816772000
021733;01.027.058/0001-91;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2023;16.47307561;2.29023530787;86.0970995211;1.15025015677;33.0669585859;1254164000;-0.860376769855;-1.82413018164;10601105000;107782200000;2468466000;14984852000
021733;01.027.058/0001-91;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2024;14.7878817348;1.57126038192;89.3746757643;1.06257477579;19.4939627007;1361042000;-2.88513320074;4.51409694736;10295249000;112647593000;1769987000;11969172000
021733;01.027.058/0001-91;CIELO S.A. -  INSTITUIÇÃO DE PAGAMENTO;2025;16.3210653791;1.92349563215;88.2146441579;1.15986861472;21.0289731321;2804916000;6.34807375713;5.33454807152;10948799000;118656833000;2282359000;13984130000
015539;01.083.200/0001-18;NEOENERGIA S.A.;2020;13.5059742433;4.38179706472;67.5566013545;1.24808333333;15.2489918409;5060000000;;;31989000000;66297000000;2905000000;21509000000
015539;01.083.200/0001-18;NEOENERGIA S.A.;2021;16.7753114943;4.73892773893;71.7505827506;1.09227683049;18.2369975675;5545000000;34.937009597;29.4176207068;43165000000;85800000000;4066000000;24238000000
015539;01.083.200/0001-18;NEOENERGIA S.A.;2022;17.7710955192;5.1853376373;70.8215082649;1.17224152911;21.8267230701;6802000000;-0.875709486853;7.59673659674;42787000000;92318000000;4787000000;26937000000
015539;01.083.200/0001-18;NEOENERGIA S.A.;2023;15.0518685995;4.5675599322;69.6545322463;1.06571731416;22.0981891167;7448000000;3.63661859911;7.35934487316;44343000000;99112000000;4527000000;30076000000
015539;01.083.200/0001-18;NEOENERGIA S.A.;2024;11.243778056;3.36129850923;70.1052573922;1.21617000489;19.8007878677;7730000000;10.4864352885;10.5224392606;48993000000;109541000000;3682000000;32747000000
015539;01.083.200/0001-18;NEOENERGIA S.A.;2025;13.8229827247;4.2396753802;69.3287949161;1.32085714286;21.4143218133;8453000000;7.42963280469;8.88890917556;52633000000;119278000000;5057000000;36584000000
015784;01.104.937/0001-70;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2020;22.2209129918;18.2174583305;18.0166074311;3.01420669578;;182000;;;0;248443000;45260000;203682000
015784;01.104.937/0001-70;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2021;10.3650767531;8.7781259581;15.3105551729;2.8917164101;;3811000;;1.0883784208;0;251147000;22046000;212695000
015784;01.104.937/0001-70;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2022;12.3393327879;10.3753611447;15.9163520186;2.31001516042;;267000;;4.18918004197;0;261668000;27149000;220020000
015784;01.104.937/0001-70;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2023;8.80669916813;8.35199762494;5.16313245753;10.8114847535;;107000;;-12.4665606799;0;229047000;19130000;217221000
015784;01.104.937/0001-70;ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR;2024;11.478907073;10.4292562202;9.14417066128;4.31824552297;;119000;;9.02172916476;0;249711000;26043000;226877000
024660;01.107.327/0001-20;BBM LOGÍSTICA S.A.;2020;6.97758297592;1.09262981348;84.3408553183;0.879001595713;3.41780628472;22507000;;;1002017000;814457000;8899000;127537000
024660;01.107.327/0001-20;BBM LOGÍSTICA S.A.;2021;8.79491455993;1.24954141217;85.7924553598;0.904621570747;1.53709005832;6248000;35.346905292;18.1392019468;1356199000;962193000;12023000;136704000
024660;01.107.327/0001-20;BBM LOGÍSTICA S.A.;2022;-103.853288734;-6.69924940969;93.5493141417;0.818029950969;2.14179650084;15155000;20.3186995419;10.2999086462;1631761000;1061298000;-71099000;68461000
024660;01.107.327/0001-20;BBM LOGÍSTICA S.A.;2023;-367.821511548;-4.6366412411;98.7394317364;0.707071015711;1.69219243956;7105000;-1.42520871623;9.38539411174;1608505000;1160905000;-53827000;14634000
024660;01.107.327/0001-20;BBM LOGÍSTICA S.A.;2024;94.9671626717;-33.0264270083;134.77668078;0.21658645119;-17.2934777588;25329000;-9.82701328252;-10.7279234735;1450437000;1036364000;-342274000;-360413000
024660;01.107.327/0001-20;BBM LOGÍSTICA S.A.;2025;39.1503321603;-25.5541183723;165.271779222;0.203065100925;-1.53647768826;34365000;-7.23623294221;-4.51327911815;1345480000;989590000;-252881000;-645923000
015709;01.258.944/0001-26;RUMO MALHA SUL S.A.;2020;-7.59353760751;-3.23250958007;57.4307819734;0.574821765889;5.8110815345;286467000;;;1406141000;4461085000;-144205000;1899049000
015709;01.258.944/0001-26;RUMO MALHA SUL S.A.;2021;-4.47611252682;-1.85976640651;58.4513035505;2.18000794962;3.46563491989;986342000;14.1453808686;39.4153440251;1605045000;6219437000;-115667000;2584095000
015709;01.258.944/0001-26;RUMO MALHA SUL S.A.;2022;-10.3181591389;-4.15182679417;59.7619426268;1.78282521862;-1.88913505676;1333668000;11.5018582034;-6.37876064988;1789655000;5822714000;-241749000;2342947000
015709;01.258.944/0001-26;RUMO MALHA SUL S.A.;2023;-2.40821362559;-1.02105523371;57.6011354282;1.71374937543;8.80835491191;716500000;14.4537913732;-7.32194643254;2048328000;5396378000;-55100000;2288003000
015709;01.258.944/0001-26;RUMO MALHA SUL S.A.;2024;364.855593517;-150.560479187;141.265772504;1.25175707255;-131.864547979;642649000;5.95344105046;-61.1860585007;2170274000;2094547000;-3153560000;-864331000
015709;01.258.944/0001-26;RUMO MALHA SUL S.A.;2025;-422.973290013;-42.8915516728;89.8595129561;1.37942321316;-26.3447947161;429536000;-7.57812147222;-33.7755132733;2005808000;1387103000;-594950000;140659000
015741;01.319.044/0001-41;WTC AMAZONAS SUITE HOTEL S.A.;2020;23.3210894984;-95.2782598987;508.549780254;1.16355810617;;0;;;0;197046000;-187742000;-805031000
015741;01.319.044/0001-41;WTC AMAZONAS SUITE HOTEL S.A.;2021;18.0339703019;-89.8881479451;598.4379282;1.16522988506;;0;;0;0;197046000;-177121000;-982152000
015741;01.319.044/0001-41;WTC AMAZONAS SUITE HOTEL S.A.;2022;6.13721723673;-32.5903596115;631.028287811;1.18049490539;;0;;0;0;197046000;-64218000;-1046370000
015741;01.319.044/0001-41;WTC AMAZONAS SUITE HOTEL S.A.;2023;-2.96059558272;15.2695309725;615.758756839;1.18049490539;;0;;0;0;197046000;30088000;-1016282000
015741;01.319.044/0001-41;WTC AMAZONAS SUITE HOTEL S.A.;2024;7.21896434971;-39.9291665605;653.114887762;0;;0;;-0.411579022157;0;196235000;-78355000;-1085405000
015741;01.319.044/0001-41;WTC AMAZONAS SUITE HOTEL S.A.;2025;-0.920591648195;5.04548118328;648.069406579;0;;0;;0;0;196235000;9901000;-1075504000
017949;01.417.222/0001-77;MRS LOGISTICA S.A.;2020;9.97681562801;3.86606554904;61.249503918;0.875014309602;26.7126033124;1206484000;;;3604965000;11129713000;430282000;4312819000
017949;01.417.222/0001-77;MRS LOGISTICA S.A.;2021;14.4319497172;5.2072776123;63.9184052444;1.11729629064;31.8280203777;1836612000;22.8135363311;20.7105340452;4427385000;13434736000;699584000;4847467000
017949;01.417.222/0001-77;MRS LOGISTICA S.A.;2022;15.854806467;6.01575079932;62.0572423143;0.757238899377;32.013594849;866856000;26.3074704368;8.16329401635;5592118000;14531453000;874176000;5513634000
017949;01.417.222/0001-77;MRS LOGISTICA S.A.;2023;18.794021487;6.64347753499;64.6511123786;1.38443145804;39.0440873762;3385798000;15.3252667415;24.3170383581;6449125000;18065072000;1200149000;6385802000
017949;01.417.222/0001-77;MRS LOGISTICA S.A.;2024;18.959576005;6.86704685888;63.7805884632;1.58480548694;36.2268153913;4144613000;8.92908727928;14.1046213378;7024973000;20613082000;1415510000;7465937000
017949;01.417.222/0001-77;MRS LOGISTICA S.A.;2025;17.9747164358;6.2874688141;65.0204839861;1.53814248052;37.1428405689;4377047000;7.9727708562;19.9856236928;7585058000;24732735000;1555063000;8651391000
025666;01.468.594/0001-22;LG INFORMÁTICA S.A.;2020;14.9802455953;9.06799216594;39.4669993342;1.18217283367;17.736092587;14590000;;;116215000;154709000;14029000;93650000
025666;01.468.594/0001-22;LG INFORMÁTICA S.A.;2021;16.6504760054;7.65539316642;54.0229770973;0.841362522917;14.540374135;17864000;24.1027406101;30.2477554635;144226000;201505000;15426000;92646000
025577;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2020;2.24430408049;1.01268733124;54.8774455277;0.506487120834;6.07889816449;133598;;;7116997;13291763;134604;5997583
025577;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2021;-2.01006215217;-0.627624013369;68.7758902036;0.627793944057;3.08536436677;302147;36.7919503128;42.4367407093;9735479;18932354;-118824;5911459
025577;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2022;-15.6962867335;-4.14920119292;73.5657148512;0.332479123456;0.00855817739386;83454000;92677.1196466;102812.073163;9032297000;19483678000;-808417000;5150371000
025577;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2023;-13.5228859361;-2.75168863614;79.6516169023;1.35651987993;4.4820361566;431981000;2.00285708054;14.5145439172;9213201000;22311645000;-613947000;4540059000
025577;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2024;7.37751937392;1.50086710767;79.6562091999;1.38250882528;12.450985251;85029000;17.8244781591;6.57687499062;10855406000;23779054000;356892000;4837561000
025577;01.543.032/0001-04;EQUATORIAL GOIÁS DISTRIBUIDORA DE ENERGIA S.A.;2025;-7.81054225812;-1.34571970527;82.7704702081;1.0435114671;12.1137995913;42214000;17.1019398077;10.2977014981;12711891000;26227750000;-352952000;4518918000
016101;01.545.826/0001-07;GAFISA S.A.;2020;-4.94100313914;-2.05333388089;58.4429755848;1.73340918046;0.407558438767;29038000;;;884045000;3749999000;-77000000;1558388000
016101;01.545.826/0001-07;GAFISA S.A.;2021;4.46321878197;1.71635229502;61.5445180068;2.12718764281;25.7384749996;35424000;-7.43593369116;25.9260069136;818308000;4722224000;81050000;1815954000
016101;01.545.826/0001-07;GAFISA S.A.;2022;-4.6924089602;-1.51625556758;67.6870541242;2.10412812376;-11.5430762581;23005000;38.8226682374;16.1883468467;1135997000;5486674000;-83192000;1772906000
016101;01.545.826/0001-07;GAFISA S.A.;2023;-11.4491319875;-3.81303321164;66.6958751474;1.72626938417;-3.3556797628;12323000;-2.85784205416;-6.56698393234;1103532000;5126365000;-195470000;1707291000
016101;01.545.826/0001-07;GAFISA S.A.;2024;-2.08622353734;-0.768015491949;63.1863279173;1.50463026809;-5.88431691744;8951000;-8.26256057822;3.43327094345;1012352000;5302367000;-40723000;1951996000
016101;01.545.826/0001-07;GAFISA S.A.;2025;-35.4286472704;-11.5178205251;67.4900923054;1.24755394353;-66.8993629093;17650000;-38.7869041598;-10.8343311581;619692000;4727891000;-544550000;1537033000
006041;01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2020;1.47174644937;1.46835967688;0.230119290732;595.642335766;88.4534412955;2000;;;6175000;231619000;3401000;231086000
006041;01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2021;;2.74679372809;0;;89.571589628;2000;72.3724696356;2.84346275565;10644000;238205000;6543000;0
006041;01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2022;;6.87100792452;0.497601441785;;93.5350377046;2000;104.321683578;-36.6411284398;21748000;150924000;10370000;0
006041;01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2023;;7.34813727289;0;;92.5116445718;2000;-10.1664520875;8.31279319393;19537000;163470000;12012000;0
006041;01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2024;;6.48423188569;0;;92.2173193602;2000;-7.20171981369;8.53061723864;18130000;177415000;11504000;0
006041;01.548.981/0001-79;INVESTIMENTOS BEMGE S.A.;2025;305500;7.8577528113;0;;94.0288767436;2000;35.2344180916;9.5702167235;24518000;194394000;15275000;5000
025160;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2020;1.70862456695;0.510801103005;70.1045441529;2.16078674052;4.37767818946;409183000;;;998109000;1375878000;7028000;411325000
025160;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2021;-2.97271612151;-0.901082247151;69.68825107;1.24529014197;3.15603506282;168931000;52.3237442003;44.0659709654;1520357000;1982172000;-17861000;600831000
025160;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2022;-21.3151864121;-5.38981496845;74.7137329028;1.14326223289;3.34718340342;119350000;18.6775869089;0.0342553522096;1804323000;1982851000;-106872000;501389000
025160;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2023;-699.37056632;-52.6683201677;92.4691826188;0.42154130558;-94.4263844746;30045000;-58.724629681;-21.2683151684;744741000;1561132000;-822222000;117566000
025160;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2024;138.270054653;-103.752365772;175.036034398;0.2390594742;-140.154431117;21853000;3.259522438;-21.0729137575;769016000;1232156000;-1278391000;-924561000
025160;01.599.101/0001-93;SEQUOIA LOGÍSTICA E TRANSPORTES S.A.;2025;106.651021912;-25.9654568091;124.346186603;0.386955567386;-4.67038156403;56564000;-22.897833075;-38.9182051623;592928000;752623000;-195422000;-183235000
019186;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2020;10.9287270213;5.82010362278;46.7449080626;1.10106566569;20.9464784033;168144000;;;2541759000;5779038000;336346000;3077632000
019186;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2021;10.4997053757;5.51246261419;47.4988829027;1.84644911481;19.1741674497;138808000;-0.643491377428;10.6378431843;2525403000;6393803000;352456000;3356818000
019186;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2022;10.9223827044;5.59666437488;48.7596751885;1.73516191002;18.7453617027;81606000;20.7467085451;12.2390852518;3049341000;7176346000;401636000;3677183000
019186;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2023;14.2928764752;7.2646183934;49.1731534515;1.82993159128;24.078745613;59266000;14.1651917578;11.9926631185;3481286000;8036981000;583856000;4084944000
019186;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2024;13.5236025693;7.24962401543;46.3928048886;1.74858085914;22.0147009386;389201000;10.6526438793;6.68377839888;3852135000;8574155000;621594000;4596364000
019186;01.616.929/0001-02;SANEAMENTO DE GOIAS SA;2025;13.1145579702;7.10330580967;45.8364831982;1.69515731409;20.568632446;515164000;8.62978582007;9.96974045839;4184566000;9428976000;669769000;5107065000
016292;01.838.723/0001-27;BRF S.A.;2020;15.7719820449;2.79889586421;82.2540004405;1.48390526419;7.21260359212;7576625000;;;39469700000;49664906000;1390069000;8813534000
016292;01.838.723/0001-27;BRF S.A.;2021;4.95584277733;0.782392666119;84.2127222095;1.23640827694;6.2258610577;7528820000;22.4820685234;12.5611452884;48343305000;55903387000;437384000;8825623000
016292;01.838.723/0001-27;BRF S.A.;2022;-26.5724503925;-5.43022388581;79.5644594097;1.1886455515;-0.253301605939;8130929000;11.2977857017;3.49005687258;53805028000;57854447000;-3141626000;11822869000
016292;01.838.723/0001-27;BRF S.A.;2023;-11.9463890027;-3.26311122922;72.6853760706;1.33851450216;1.55951531872;9264664000;-0.352361121344;-1.00658986508;53615440000;57272090000;-1868852000;15643656000
016292;01.838.723/0001-27;BRF S.A.;2024;22.3762552424;5.89054570911;73.6750155676;1.48076996137;11.1444985501;11165364000;14.4801534782;9.43389005011;61379038000;62675076000;3691904000;16499204000
016292;01.838.723/0001-27;BRF S.A.;2025;21.8772895649;4.81719756712;77.9808300621;1.36415804217;10.216580551;14447697000;5.97873984275;8.90992138566;65048731000;68259376000;3288189000;15030148000
016284;01.851.771/0001-55;524 PARTICIPACOES S.A.;2020;-84;-84;0;;;146000;;;0;150000;-126000;150000
016284;01.851.771/0001-55;524 PARTICIPACOES S.A.;2021;-114.285714286;-114.285714286;0;;;109000;;-25.3333333333;0;112000;-128000;112000
016284;01.851.771/0001-55;524 PARTICIPACOES S.A.;2022;-98.2905982906;-98.2905982906;0;;;115000;;4.46428571429;0;117000;-115000;117000
016284;01.851.771/0001-55;524 PARTICIPACOES S.A.;2023;-71.7391304348;-71.7391304348;0;;;134000;;17.9487179487;0;138000;-99000;138000
016284;01.851.771/0001-55;524 PARTICIPACOES S.A.;2024;-120.37037037;-120.37037037;0;;;104000;;-21.7391304348;0;108000;-130000;108000
016284;01.851.771/0001-55;524 PARTICIPACOES S.A.;2025;-181.081081081;-181.081081081;0;;;68000;;-31.4814814815;0;74000;-134000;74000
020044;01.896.779/0001-38;CSU DIGITAL S.A.;2020;16.00581644;8.66661479407;45.8533413365;1.156924886;15.5083725512;83760000;;;456850000;539784000;46781000;292275000
020044;01.896.779/0001-38;CSU DIGITAL S.A.;2021;17.6451371084;10.6246245824;39.7872370321;1.17107964452;17.8113370515;83292000;12.5203020685;5.48034028426;514049000;569366000;60493000;342831000
020044;01.896.779/0001-38;CSU DIGITAL S.A.;2022;19.2674533713;12.1162216597;37.1156040901;1.16980140262;19.4559244035;86455000;4.49743117874;6.64827193756;537168000;607219000;73572000;381846000
020044;01.896.779/0001-38;CSU DIGITAL S.A.;2023;20.5943319763;14.4591651187;29.7905601633;1.38665419649;22.1564859222;75290000;-1.29102999434;0.710946133108;530233000;611536000;88423000;429356000
020044;01.896.779/0001-38;CSU DIGITAL S.A.;2024;19.1090665214;13.0966060892;31.4639149195;1.2205787002;23.0176221155;96197000;7.05463447202;13.8425211271;567639000;696188000;91177000;477140000
020044;01.896.779/0001-38;CSU DIGITAL S.A.;2025;22.8011747708;14.1226400898;38.0617874659;1.47501321564;18.0596251337;75674000;9.846046519;7.86296230329;623529000;750929000;106051000;465112000
023000;01.917.818/0001-36;LIGHT ENERGIA S.A.;2020;57.3426335766;9.65308644885;83.1659520207;0.90159340299;86.1082868434;164603000;;;1131070000;4369763000;421817000;735608000
